cumulative_reward
-5.0
-4.5
-4.333333333333333
-4.25
-4.2
-4.166666666666667
-4.142857142857143
-3.875
-3.6666666666666665
-3.4
-3.3636363636363638
-3.25
-3.1538461538461537
-2.7142857142857144
-2.6
-2.5625
-2.411764705882353
-2.2777777777777777
-2.1578947368421053
-2.15
-2.0476190476190474
-2.0
-2.0
-1.9166666666666667
-1.72
-1.6923076923076923
-1.7037037037037037
-1.7142857142857142
-1.793103448275862
-1.8333333333333333
-1.903225806451613
-1.90625
-1.878787878787879
-1.8529411764705883
-1.8285714285714285
-1.8888888888888888
-1.9189189189189189
-1.894736842105263
-1.8717948717948718
-1.875
-1.9024390243902438
-1.9523809523809523
-1.9767441860465116
-1.9545454545454546
-1.9555555555555555
-1.9782608695652173
-1.8936170212765957
-1.875
-1.836734693877551
-1.78
-1.7450980392156863
-1.6538461538461537
-1.6603773584905661
-1.6481481481481481
-1.6363636363636365
-1.6071428571428572
-1.6140350877192982
-1.6379310344827587
-1.6779661016949152
-1.7166666666666666
-1.7540983606557377
-1.7903225806451613
-1.8095238095238095
-1.859375
-1.9076923076923078
-1.9545454545454546
-1.955223880597015
-2.0
-2.028985507246377
-2.0428571428571427
-2.0422535211267605
-2.0416666666666665
-2.041095890410959
-2.0135135135135136
-1.9733333333333334
-1.9736842105263157
-1.9350649350649352
-1.9230769230769231
-1.8860759493670887
-1.875
-1.8148148148148149
-1.8170731707317074
-1.8072289156626506
-1.7976190476190477
-1.7882352941176471
-1.7790697674418605
-1.7816091954022988
-1.7954545454545454
-1.8202247191011236
-1.8444444444444446
-1.879120879120879
-1.9021739130434783
-1.913978494623656
-1.9361702127659575
-1.9578947368421054
-1.96875
-1.9690721649484537
-1.9795918367346939
-1.9898989898989898
-2.0
-2.0
-2.0
-2.0
-1.9615384615384615
-1.9619047619047618
-1.9433962264150944
-1.925233644859813
-1.9074074074074074
-1.889908256880734
-1.8818181818181818
-1.8738738738738738
-1.8303571428571428
-1.831858407079646
-1.8333333333333333
-1.808695652173913
-1.8189655172413792
-1.811965811965812
-1.8389830508474576
-1.865546218487395
-1.8833333333333333
-1.9008264462809918
-1.901639344262295
-1.910569105691057
-1.9193548387096775
-1.904
-1.9047619047619047
-1.905511811023622
-1.90625
-1.875968992248062
-1.8692307692307693
-1.8778625954198473
-1.871212121212121
-1.8571428571428572
-1.8582089552238805
-1.8592592592592592
-1.8308823529411764
-1.832116788321168
-1.7971014492753623
-1.7841726618705036
-1.7714285714285714
-1.7446808510638299
-1.732394366197183
-1.7202797202797202
-1.7083333333333333
-1.7310344827586206
-1.7328767123287672
-1.727891156462585
-1.7364864864864864
-1.7516778523489933
-1.7666666666666666
-1.781456953642384
-1.7894736842105263
-1.803921568627451
-1.8181818181818181
-1.8258064516129033
-1.8269230769230769
-1.8280254777070064
-1.8354430379746836
-1.8427672955974843
-1.85625
-1.84472049689441
-1.845679012345679
-1.8404907975460123
-1.829268292682927
-1.8242424242424242
-1.8132530120481927
-1.8083832335329342
-1.8095238095238095
-1.7928994082840237
-1.7705882352941176
-1.7426900584795322
-1.7209302325581395
-1.7109826589595376
-1.706896551724138
-1.7142857142857142
-1.7102272727272727
-1.7118644067796611
-1.7134831460674158
-1.7150837988826815
-1.7277777777777779
-1.7348066298342542
-1.7527472527472527
-1.7540983606557377
-1.75
-1.7567567567567568
-1.7634408602150538
-1.7700534759358288
-1.7765957446808511
-1.7883597883597884
-1.7894736842105263
-1.7958115183246073
-1.8020833333333333
-1.8031088082901554
-1.809278350515464
-1.794871794871795
-1.7959183673469388
-1.7868020304568528
-1.792929292929293
-1.778894472361809
-1.76
-1.736318407960199
-1.7326732673267327
-1.729064039408867
-1.7205882352941178
-1.7170731707317073
-1.7135922330097086
-1.7198067632850242
-1.7259615384615385
-1.736842105263158
-1.7380952380952381
-1.7488151658767772
-1.75
-1.7605633802816902
-1.766355140186916
-1.7720930232558139
-1.7777777777777777
-1.7834101382488479
-1.7798165137614679
-1.7671232876712328
-1.7727272727272727
-1.7782805429864252
-1.7837837837837838
-1.789237668161435
-1.7767857142857142
-1.7733333333333334
-1.7654867256637168
-1.7533039647577093
-1.75
-1.7336244541484715
-1.7304347826086957
-1.7186147186147187
-1.7025862068965518
-1.6781115879828326
-1.6752136752136753
-1.672340425531915
-1.6694915254237288
-1.6751054852320675
-1.6764705882352942
-1.6778242677824269
-1.6833333333333333
-1.6929460580912863
-1.7024793388429753
-1.7119341563786008
-1.7131147540983607
-1.7102040816326531
-1.7195121951219512
-1.728744939271255
-1.7258064516129032
-1.7269076305220883
-1.724
-1.7211155378486056
-1.7063492063492063
-1.7075098814229248
-1.7086614173228347
-1.7176470588235293
-1.7109375
-1.7120622568093384
-1.7015503875968991
-1.694980694980695
-1.6884615384615385
-1.6704980842911878
-1.6603053435114503
-1.6463878326996197
-1.6401515151515151
-1.6264150943396227
-1.6203007518796992
-1.6179775280898876
-1.623134328358209
-1.6282527881040891
-1.6407407407407408
-1.6457564575645756
-1.6544117647058822
-1.6666666666666667
-1.6715328467153285
-1.6763636363636363
-1.6775362318840579
-1.6823104693140793
-1.6798561151079137
-1.6845878136200716
-1.6892857142857143
-1.6939501779359432
-1.6914893617021276
-1.6996466431095407
-1.704225352112676
-1.7052631578947368
-1.7062937062937062
-1.7038327526132404
-1.6979166666666667
-1.6955017301038062
-1.693103448275862
-1.6838487972508591
-1.6849315068493151
-1.6791808873720135
-1.6700680272108843
-1.664406779661017
-1.6689189189189189
-1.6767676767676767
-1.6711409395973154
-1.6755852842809364
-1.68
-1.6877076411960132
-1.6920529801324504
-1.6996699669966997
-1.700657894736842
-1.7049180327868851
-1.7058823529411764
-1.706840390879479
-1.7077922077922079
-1.7022653721682848
-1.706451612903226
-1.707395498392283
-1.7019230769230769
-1.706070287539936
-1.7070063694267517
-1.7015873015873015
-1.6993670886075949
-1.6971608832807572
