cumulative_reward_relative,cumulative_reward_original
0.14285714285714285,0.24761904761904763
0.14622641509433962,0.24528301886792453
0.14485981308411214,0.24299065420560748
0.14814814814814814,0.24074074074074073
0.14678899082568808,0.23853211009174313
0.14545454545454545,0.2409090909090909
0.14414414414414414,0.24324324324324326
0.14732142857142858,0.24107142857142858
0.14601769911504425,0.23893805309734514
0.14473684210526316,0.23684210526315788
0.14347826086956522,0.23478260869565218
0.14224137931034483,0.23275862068965517
0.14102564102564102,0.23076923076923078
0.13983050847457626,0.2288135593220339
0.13865546218487396,0.226890756302521
0.1375,0.225
0.13636363636363635,0.2231404958677686
0.13524590163934427,0.22131147540983606
0.13414634146341464,0.21951219512195122
0.13306451612903225,0.21774193548387097
0.136,0.216
0.1388888888888889,0.21428571428571427
0.1377952755905512,0.21653543307086615
0.13671875,0.21484375
0.13565891472868216,0.2131782945736434
0.1346153846153846,0.21153846153846154
0.13740458015267176,0.21374045801526717
0.13636363636363635,0.21212121212121213
0.13533834586466165,0.21052631578947367
0.13432835820895522,0.208955223880597
0.13333333333333333,0.2074074074074074
0.1323529411764706,0.20588235294117646
0.13138686131386862,0.20437956204379562
0.13043478260869565,0.2028985507246377
0.12949640287769784,0.2014388489208633
0.12857142857142856,0.20357142857142857
0.1276595744680851,0.20212765957446807
0.1267605633802817,0.2007042253521127
0.1258741258741259,0.1993006993006993
0.125,0.19791666666666666
0.12413793103448276,0.19655172413793104
0.1232876712328767,0.1952054794520548
0.12585034013605442,0.19387755102040816
0.125,0.19256756756756757
0.12416107382550336,0.1912751677852349
0.12333333333333334,0.19
0.12251655629139073,0.18874172185430463
0.12171052631578948,0.1875
0.12091503267973856,0.18627450980392157
0.12012987012987013,0.18506493506493507
0.11935483870967742,0.18387096774193548
0.11858974358974358,0.18269230769230768
0.1178343949044586,0.18152866242038215
0.11708860759493671,0.18037974683544303
0.11635220125786164,0.1792452830188679
0.1125,0.178125
0.11490683229813664,0.17701863354037267
0.11419753086419752,0.17592592592592593
0.11349693251533742,0.17791411042944785
0.11280487804878049,0.17682926829268292
0.11212121212121212,0.17575757575757575
0.11144578313253012,0.1746987951807229
0.11077844311377245,0.17365269461077845
0.11011904761904762,0.17261904761904762
0.10946745562130178,0.17159763313609466
0.10882352941176471,0.17058823529411765
0.10818713450292397,0.1695906432748538
0.10755813953488372,0.1686046511627907
0.1069364161849711,0.1676300578034682
0.10632183908045977,0.16666666666666666
0.10571428571428572,0.1657142857142857
0.10795454545454546,0.16477272727272727
0.10734463276836158,0.1638418079096045
0.10955056179775281,0.16573033707865167
0.10893854748603352,0.164804469273743
0.10833333333333334,0.1638888888888889
0.10773480662983426,0.16298342541436464
0.10714285714285714,0.16483516483516483
0.10655737704918032,0.16393442622950818
0.10597826086956522,0.16304347826086957
0.10540540540540541,0.16216216216216217
0.10483870967741936,0.16129032258064516
0.10427807486631016,0.16310160427807488
0.10372340425531915,0.1622340425531915
0.10317460317460317,0.16137566137566137
0.10263157894736842,0.16052631578947368
0.10209424083769633,0.15968586387434555
0.1015625,0.15885416666666666
0.10103626943005181,0.15803108808290156
0.10051546391752578,0.15721649484536082
0.1,0.1564102564102564
0.10204081632653061,0.1556122448979592
0.10152284263959391,0.1548223350253807
0.10101010101010101,0.15404040404040403
0.10050251256281408,0.15326633165829145
0.1025,0.1525
0.10199004975124377,0.1517412935323383
0.10148514851485149,0.15099009900990099
0.10098522167487685,0.15024630541871922
0.10049019607843138,0.14950980392156862
0.1,0.15121951219512195
0.09951456310679611,0.15048543689320387
0.09903381642512077,0.1497584541062802
0.0985576923076923,0.14903846153846154
0.09808612440191387,0.14832535885167464
0.09761904761904762,0.14761904761904762
0.0971563981042654,0.14691943127962084
0.09669811320754718,0.14622641509433962
0.09859154929577464,0.14553990610328638
0.09813084112149532,0.14485981308411214
0.09767441860465116,0.14418604651162792
0.09722222222222222,0.14351851851851852
0.0967741935483871,0.14285714285714285
0.0963302752293578,0.14220183486238533
0.0958904109589041,0.1415525114155251
0.09772727272727273,0.1409090909090909
0.09954751131221719,0.1425339366515837
0.0990990990990991,0.14189189189189189
0.09865470852017937,0.1412556053811659
0.10044642857142858,0.140625
0.1,0.14222222222222222
0.09955752212389381,0.1415929203539823
0.09911894273127753,0.14096916299559473
0.09868421052631579,0.14035087719298245
0.0982532751091703,0.14192139737991266
0.09782608695652174,0.14130434782608695
0.09740259740259741,0.1406926406926407
0.09913793103448276,0.1400862068965517
0.09871244635193133,0.13948497854077252
0.09829059829059829,0.1388888888888889
0.1,0.13829787234042554
0.09957627118644068,0.13771186440677965
0.09915611814345991,0.1371308016877637
0.10084033613445378,0.13655462184873948
0.100418410041841,0.13598326359832635
0.1,0.13541666666666666
0.0995850622406639,0.13485477178423236
0.09917355371900827,0.1384297520661157
0.10082304526748971,0.13786008230452676
0.10245901639344263,0.13729508196721313
0.10408163265306122,0.13673469387755102
0.10365853658536585,0.13617886178861788
0.10323886639676114,0.13562753036437247
0.1028225806451613,0.1350806451612903
0.10040160642570281,0.13453815261044177
0.1,0.134
0.099601593625498,0.13346613545816732
0.0992063492063492,0.1349206349206349
0.09683794466403162,0.13438735177865613
0.0984251968503937,0.13385826771653545
0.09803921568627451,0.13333333333333333
0.09765625,0.134765625
0.09533073929961089,0.13618677042801555
0.09496124031007752,0.13565891472868216
0.0945945945945946,0.13513513513513514
0.09230769230769231,0.1346153846153846
0.09386973180076628,0.13409961685823754
0.09351145038167939,0.13358778625954199
0.09315589353612168,0.13307984790874525
0.0928030303030303,0.13257575757575757
0.09245283018867924,0.1320754716981132
0.09398496240601503,0.13157894736842105
0.09363295880149813,0.13108614232209737
0.09328358208955224,0.13059701492537312
0.09479553903345725,0.13197026022304834
0.09444444444444444,0.13333333333333333
0.0940959409594096,0.13284132841328414
0.09558823529411764,0.13419117647058823
0.09523809523809523,0.1336996336996337
0.0948905109489051,0.1332116788321168
0.09454545454545454,0.13272727272727272
0.09420289855072464,0.1322463768115942
0.09386281588447654,0.13176895306859207
0.09352517985611511,0.13129496402877697
0.09498207885304659,0.13082437275985664
0.09464285714285714,0.13035714285714287
0.09608540925266904,0.1298932384341637
0.09574468085106383,0.12943262411347517
0.09540636042402827,0.12897526501766785
0.09507042253521127,0.13028169014084506
0.09473684210526316,0.13157894736842105
0.09615384615384616,0.13111888111888112
0.0975609756097561,0.13066202090592335
0.09722222222222222,0.13020833333333334
0.09688581314878893,0.12975778546712802
0.09655172413793103,0.12931034482758622
0.09621993127147767,0.12886597938144329
0.0958904109589041,0.1284246575342466
0.09726962457337884,0.12798634812286688
0.09693877551020408,0.12755102040816327
0.09661016949152543,0.1271186440677966
0.09628378378378379,0.1266891891891892
0.09595959595959595,0.12794612794612795
0.09563758389261745,0.12751677852348994
0.09698996655518395,0.12709030100334448
0.09666666666666666,0.12666666666666668
0.09634551495016612,0.12624584717607973
0.09602649006622517,0.12748344370860928
0.09735973597359736,0.12706270627062707
0.09703947368421052,0.12664473684210525
0.09672131147540984,0.12622950819672132
0.09640522875816994,0.12581699346405228
0.09609120521172639,0.1254071661237785
0.09577922077922078,0.125
0.09546925566343042,0.12459546925566344
0.0967741935483871,0.12419354838709677
0.09646302250803858,0.12379421221864952
0.09615384615384616,0.1233974358974359
0.09584664536741214,0.12300319488817892
0.09554140127388536,0.12420382165605096
0.09523809523809523,0.12380952380952381
0.09651898734177215,0.12341772151898735
0.09621451104100946,0.12302839116719243
0.0959119496855346,0.12264150943396226
0.09561128526645768,0.12225705329153605
0.0953125,0.121875
0.09501557632398754,0.12149532710280374
0.09472049689440994,0.12111801242236025
0.09442724458204334,0.12074303405572756
0.0941358024691358,0.12037037037037036
0.09384615384615384,0.12
0.09355828220858896,0.1196319018404908
0.09327217125382263,0.11926605504587157
0.09298780487804878,0.11890243902439024
0.09270516717325228,0.11854103343465046
0.09242424242424242,0.11818181818181818
0.09214501510574018,0.11782477341389729
0.09186746987951808,0.11746987951807229
0.0915915915915916,0.11711711711711711
0.09131736526946108,0.11676646706586827
0.09104477611940298,0.11641791044776119
0.09077380952380952,0.11607142857142858
0.09050445103857567,0.11572700296735905
0.09023668639053255,0.11686390532544379
0.08997050147492626,0.11651917404129794
0.09117647058823529,0.1161764705882353
0.09090909090909091,0.1158357771260997
0.09064327485380116,0.1154970760233918
0.09037900874635568,0.1151603498542274
0.09156976744186046,0.11482558139534883
0.09130434782608696,0.1144927536231884
0.09248554913294797,0.11416184971098266
0.09221902017291066,0.1138328530259366
0.09195402298850575,0.11350574712643678
0.09169054441260745,0.11318051575931232
0.09142857142857143,0.11285714285714285
0.09116809116809117,0.11253561253561253
0.09090909090909091,0.11221590909090909
0.0906515580736544,0.11189801699716714
0.0903954802259887,0.1115819209039548
0.09014084507042254,0.11126760563380282
0.0898876404494382,0.11095505617977527
0.0896358543417367,0.11064425770308123
0.0893854748603352,0.11033519553072625
0.08913649025069638,0.11002785515320335
0.08888888888888889,0.10972222222222222
0.0886426592797784,0.10941828254847645
0.08839779005524862,0.10911602209944751
0.0881542699724518,0.10881542699724518
0.08791208791208792,0.10851648351648352
0.08767123287671233,0.1095890410958904
0.08743169398907104,0.1092896174863388
0.08719346049046321,0.10899182561307902
0.08695652173913043,0.10869565217391304
0.08672086720867209,0.10840108401084012
0.08648648648648649,0.10810810810810811
0.0862533692722372,0.1078167115902965
0.08602150537634409,0.10752688172043011
0.08579088471849866,0.10723860589812333
0.0855614973262032,0.10695187165775401
0.08533333333333333,0.10666666666666667
0.0851063829787234,0.10638297872340426
0.08488063660477453,0.10610079575596817
0.08465608465608465,0.10582010582010581
0.08443271767810026,0.10554089709762533
0.08421052631578947,0.10526315789473684
0.08398950131233596,0.10498687664041995
0.08376963350785341,0.10471204188481675
0.0835509138381201,0.10574412532637076
0.08333333333333333,0.10546875
0.08311688311688312,0.10519480519480519
0.08290155440414508,0.10492227979274611
0.082687338501292,0.10465116279069768
0.08247422680412371,0.10438144329896908
0.08226221079691516,0.10411311053984576
0.08205128205128205,0.10384615384615385
0.08184143222506395,0.10358056265984655
0.08163265306122448,0.10331632653061225
0.08142493638676845,0.10305343511450382
0.08121827411167512,0.10279187817258884
0.0810126582278481,0.10253164556962026
0.08080808080808081,0.10227272727272728
0.08060453400503778,0.10201511335012595
0.08040201005025126,0.10175879396984924
0.08020050125313283,0.10150375939849623
0.08,0.10125
0.0798004987531172,0.10099750623441396
0.07960199004975124,0.10074626865671642
0.0794044665012407,0.10049627791563276
0.08044554455445545,0.10024752475247525
0.08024691358024691,0.1
0.08004926108374384,0.09975369458128079
0.07985257985257985,0.09950859950859951
0.07965686274509803,0.09926470588235294
0.07946210268948656,0.09902200488997555
0.07926829268292683,0.09878048780487805
0.07907542579075426,0.09854014598540146
0.08009708737864078,0.0983009708737864
0.07990314769975787,0.09806295399515738
0.07971014492753623,0.09782608695652174
0.07951807228915662,0.09759036144578313
0.07932692307692307,0.09735576923076923
0.07913669064748201,0.09712230215827339
0.07894736842105263,0.09688995215311005
0.07875894988066826,0.09665871121718377
0.07857142857142857,0.09642857142857143
0.07838479809976247,0.09619952494061758
0.07819905213270142,0.09597156398104266
0.07801418439716312,0.09574468085106383
0.07783018867924528,0.09551886792452831
0.07764705882352942,0.09529411764705882
0.07746478873239436,0.09507042253521127
0.07728337236533958,0.09484777517564402
0.07710280373831775,0.09462616822429906
0.07692307692307693,0.0944055944055944
0.07674418604651163,0.0941860465116279
0.0765661252900232,0.09396751740139211
0.0763888888888889,0.09375
0.07621247113163972,0.09353348729792148
0.07603686635944701,0.09331797235023041
0.07586206896551724,0.09310344827586207
0.07568807339449542,0.09288990825688073
0.07665903890160183,0.09267734553775744
0.07648401826484018,0.09246575342465753
0.07630979498861047,0.09225512528473805
0.07727272727272727,0.09204545454545454
0.07709750566893424,0.09183673469387756
0.07692307692307693,0.0916289592760181
0.07674943566591422,0.09142212189616253
0.07657657657657657,0.09121621621621621
0.07640449438202247,0.09101123595505618
0.07623318385650224,0.09080717488789238
0.07606263982102908,0.09172259507829977
0.07589285714285714,0.09151785714285714
0.0757238307349666,0.09242761692650334
0.07555555555555556,0.09222222222222222
0.07538802660753881,0.09201773835920177
0.0752212389380531,0.0918141592920354
0.07505518763796909,0.09161147902869757
0.07488986784140969,0.09140969162995595
0.07472527472527472,0.0912087912087912
0.07675438596491228,0.09100877192982457
0.07658643326039387,0.09080962800875274
0.07641921397379912,0.0906113537117904
0.07625272331154684,0.09041394335511982
0.07608695652173914,0.09021739130434783
0.07592190889370933,0.09002169197396963
0.07575757575757576,0.08982683982683982
0.0755939524838013,0.08963282937365011
0.07543103448275862,0.0894396551724138
0.07526881720430108,0.08924731182795699
0.07510729613733906,0.0890557939914163
0.07494646680942184,0.08886509635974305
0.07585470085470085,0.08867521367521368
0.07569296375266525,0.08848614072494669
0.07553191489361702,0.08829787234042553
0.07537154989384288,0.0881104033970276
0.07521186440677965,0.08792372881355932
0.07610993657505286,0.08773784355179703
0.0759493670886076,0.08755274261603375
0.07578947368421053,0.08736842105263158
0.07563025210084033,0.08718487394957983
0.07547169811320754,0.0870020964360587
0.07531380753138076,0.08682008368200837
0.07515657620041753,0.08663883089770355
0.075,0.08645833333333333
0.07588357588357589,0.08627858627858628
0.07572614107883817,0.08609958506224066
0.07556935817805382,0.08592132505175984
0.07541322314049587,0.08574380165289257
0.07525773195876288,0.08556701030927835
0.07510288065843622,0.08539094650205761
0.07494866529774127,0.08521560574948665
0.07479508196721311,0.08504098360655737
0.07464212678936605,0.08486707566462168
0.07448979591836735,0.08469387755102041
0.07433808553971487,0.0845213849287169
0.07520325203252033,0.08434959349593496
0.07505070993914807,0.08417849898580122
0.07489878542510121,0.0840080971659919
0.07474747474747474,0.08383838383838384
0.07459677419354839,0.08366935483870967
0.07545271629778671,0.08350100603621731
0.07630522088353414,0.08333333333333333
0.07615230460921844,0.08316633266533066
0.076,0.083
0.07584830339321358,0.08283433133732535
0.07569721115537849,0.08266932270916334
0.07554671968190854,0.08250497017892644
0.07539682539682539,0.08234126984126984
0.07524752475247524,0.08217821782178218
0.07509881422924901,0.08201581027667984
0.07495069033530571,0.08185404339250493
0.07480314960629922,0.08169291338582677
0.07465618860510806,0.08153241650294696
0.07450980392156863,0.08235294117647059
0.07436399217221135,0.08317025440313111
0.07421875,0.0830078125
0.07407407407407407,0.08284600389863547
0.07392996108949416,0.08268482490272373
0.07378640776699029,0.0825242718446602
0.07364341085271318,0.08236434108527131
0.0735009671179884,0.08220502901353965
0.07335907335907337,0.08204633204633205
0.07321772639691715,0.08188824662813102
0.07307692307692308,0.08173076923076923
0.07293666026871401,0.08157389635316699
0.07279693486590039,0.08141762452107279
0.07265774378585087,0.08126195028680688
0.07251908396946564,0.08110687022900763
0.07238095238095238,0.08095238095238096
0.07224334600760456,0.08079847908745247
0.07210626185958255,0.08064516129032258
0.07196969696969698,0.08049242424242424
0.07183364839319471,0.08034026465028356
0.07264150943396226,0.08018867924528301
0.07250470809792843,0.0800376647834275
0.07330827067669173,0.07988721804511278
0.07317073170731707,0.07973733583489681
0.07303370786516854,0.07958801498127341
0.07289719626168224,0.0794392523364486
0.07276119402985075,0.07929104477611941
0.07262569832402235,0.07914338919925512
0.0724907063197026,0.07899628252788105
0.07235621521335807,0.07884972170686456
0.07222222222222222,0.0787037037037037
0.07208872458410351,0.07855822550831792
0.07195571955719557,0.07841328413284133
0.0718232044198895,0.07826887661141804
0.07169117647058823,0.078125
0.07155963302752294,0.0779816513761468
0.07142857142857142,0.07783882783882784
0.0712979890310786,0.07769652650822668
0.07116788321167883,0.07755474452554745
0.07103825136612021,0.07741347905282331
0.07090909090909091,0.07727272727272727
0.07078039927404718,0.07713248638838476
0.07065217391304347,0.0769927536231884
0.0705244122965642,0.07685352622061482
0.0703971119133574,0.07671480144404332
0.07027027027027027,0.07657657657657657
0.07014388489208633,0.0764388489208633
0.07001795332136446,0.0763016157989228
0.06989247311827956,0.07616487455197132
0.06976744186046512,0.07602862254025045
0.06964285714285715,0.07589285714285714
0.06951871657754011,0.07575757575757576
0.0693950177935943,0.07562277580071175
0.06927175843694494,0.07548845470692718
0.06914893617021277,0.07535460992907801
0.06902654867256637,0.0752212389380531
0.06890459363957598,0.07508833922261485
0.06966490299823633,0.07495590828924162
0.06954225352112677,0.07482394366197183
0.06942003514938488,0.07469244288224956
0.06929824561403508,0.07456140350877193
0.0691768826619965,0.07443082311733801
0.06905594405594405,0.0743006993006993
0.06893542757417102,0.07417102966841187
0.06881533101045297,0.0740418118466899
0.06869565217391305,0.07391304347826087
0.0685763888888889,0.07378472222222222
0.0684575389948007,0.07452339688041594
0.06833910034602077,0.07439446366782007
0.06822107081174439,0.07426597582037997
0.06810344827586207,0.07413793103448275
0.06798623063683305,0.07401032702237521
0.06786941580756013,0.07388316151202749
0.06775300171526587,0.07375643224699828
0.06763698630136987,0.07363013698630137
0.06752136752136752,0.0735042735042735
0.0674061433447099,0.07337883959044368
0.06729131175468483,0.07325383304940375
0.06717687074829932,0.07312925170068027
0.06706281833616298,0.0730050933786078
0.06694915254237288,0.07288135593220339
0.06683587140439932,0.0727580372250423
0.06672297297297297,0.07263513513513513
0.06661045531197302,0.07251264755480608
0.0664983164983165,0.0723905723905724
0.06638655462184874,0.07226890756302522
0.0662751677852349,0.07214765100671142
0.0661641541038526,0.07202680067001675
0.06605351170568562,0.07190635451505016
0.0659432387312187,0.07178631051752922
0.06583333333333333,0.07166666666666667
0.06572379367720466,0.07154742096505824
0.06561461794019934,0.07142857142857142
0.06550580431177445,0.07131011608623548
0.06539735099337748,0.07119205298013245
0.0652892561983471,0.07107438016528926
0.06518151815181518,0.07095709570957096
0.06507413509060955,0.07084019769357495
0.0649671052631579,0.07072368421052631
0.06486042692939245,0.07060755336617405
0.06475409836065574,0.07049180327868852
0.06464811783960721,0.07037643207855974
0.06454248366013073,0.07107843137254902
0.06443719412724307,0.07096247960848287
0.06433224755700326,0.07084690553745929
0.06422764227642276,0.07073170731707316
0.06412337662337662,0.07061688311688312
0.0640194489465154,0.07050243111831442
0.063915857605178,0.0703883495145631
0.06381260096930533,0.07027463651050081
0.06370967741935483,0.07016129032258064
0.06360708534621579,0.07004830917874397
0.0635048231511254,0.06993569131832797
0.06340288924558588,0.06982343499197431
0.06330128205128205,0.06971153846153846
0.0632,0.0696
0.06309904153354633,0.0694888178913738
0.06299840510366826,0.06937799043062201
0.06289808917197452,0.06926751592356688
0.06279809220985691,0.06915739268680444
0.0626984126984127,0.06904761904761905
0.06259904912836767,0.06893819334389857
0.0625,0.06882911392405064
0.06240126382306477,0.06872037914691943
0.062302839116719244,0.06861198738170347
0.06220472440944882,0.06850393700787402
0.06210691823899371,0.06839622641509434
0.06200941915227629,0.06828885400313972
0.06191222570532915,0.06818181818181818
0.061815336463223784,0.06807511737089202
0.06171875,0.06796875
0.06162246489859594,0.06786271450858035
0.061526479750778816,0.06775700934579439
0.061430793157076204,0.06765163297045101
0.06133540372670807,0.06754658385093168
0.06124031007751938,0.06744186046511629
0.06114551083591331,0.0673374613003096
0.061823802163833076,0.06723338485316847
0.06172839506172839,0.06712962962962964
0.061633281972265024,0.06702619414483821
0.06153846153846154,0.06692307692307692
0.06144393241167435,0.06682027649769585
0.06134969325153374,0.06671779141104295
0.06125574272588055,0.0666156202143951
0.06116207951070336,0.06651376146788991
0.061068702290076333,0.06641221374045801
0.06097560975609756,0.0663109756097561
0.060882800608828,0.06621004566210045
0.060790273556231005,0.06610942249240122
0.06069802731411229,0.06600910470409711
0.06060606060606061,0.0659090909090909
0.060514372163388806,0.06580937972768533
0.06042296072507553,0.06570996978851963
0.06033182503770739,0.06561085972850679
0.060240963855421686,0.06551204819277108
0.06015037593984962,0.06541353383458647
0.06006006006006006,0.06531531531531531
0.05997001499250375,0.06521739130434782
0.059880239520958084,0.06511976047904192
0.059790732436472344,0.06502242152466367
0.05970149253731343,0.06492537313432836
0.05961251862891207,0.06482861400894188
0.05952380952380952,0.06473214285714286
0.05943536404160475,0.06463595839524518
0.05934718100890208,0.064540059347181
0.05925925925925926,0.06444444444444444
0.05917159763313609,0.0643491124260355
0.059084194977843424,0.06425406203840472
0.058997050147492625,0.06415929203539823
0.05891016200294551,0.06406480117820323
0.058823529411764705,0.06397058823529411
0.05873715124816446,0.06387665198237885
0.05865102639296188,0.06378299120234604
0.05856515373352855,0.0636896046852123
0.05921052631578947,0.06432748538011696
0.059124087591240874,0.06423357664233577
0.0597667638483965,0.0641399416909621
0.05967976710334789,0.06404657933042213
0.059593023255813955,0.06395348837209303
0.059506531204644414,0.06386066763425254
0.059420289855072465,0.06376811594202898
0.059334298118668596,0.06367583212735166
0.059248554913294796,0.06358381502890173
0.05916305916305916,0.06349206349206349
0.059077809798270896,0.06340057636887608
0.058992805755395686,0.06330935251798561
0.05890804597701149,0.06321839080459771
0.058823529411764705,0.06312769010043041
0.05873925501432665,0.06303724928366762
0.058655221745350504,0.06294706723891273
0.05857142857142857,0.06285714285714286
0.05848787446504993,0.06276747503566334
0.0584045584045584,0.06267806267806268
0.05832147937411095,0.06258890469416785
0.05823863636363636,0.0625
0.05815602836879433,0.062411347517730496
0.05807365439093484,0.06232294617563739
0.05799151343705799,0.06223479490806223
0.05790960451977401,0.062146892655367235
0.05782792665726375,0.06205923836389281
0.057746478873239436,0.061971830985915494
0.057665260196905765,0.06188466947960619
0.05758426966292135,0.06179775280898876
0.05750350631136045,0.061711079943899017
0.05742296918767507,0.06162464985994398
0.057342657342657345,0.06153846153846154
0.05726256983240224,0.061452513966480445
0.05718270571827057,0.061366806136680614
0.057103064066852366,0.06128133704735376
0.05702364394993046,0.061196105702364396
0.05694444444444444,0.06111111111111111
0.056865464632454926,0.06102635228848821
0.05678670360110803,0.060941828254847646
0.056708160442600276,0.06085753803596127
0.05662983425414365,0.06077348066298342
0.05655172413793103,0.060689655172413794
0.05647382920110193,0.06060606060606061
0.05639614855570839,0.06052269601100413
0.057005494505494504,0.06043956043956044
0.05692729766803841,0.06035665294924554
0.05684931506849315,0.06027397260273973
0.05677154582763338,0.060191518467852256
0.05669398907103825,0.060109289617486336
0.056616643929058665,0.06002728512960437
0.05653950953678474,0.05994550408719346
0.05646258503401361,0.05986394557823129
0.05638586956521739,0.059782608695652176
0.056309362279511534,0.060379918588873815
0.05623306233062331,0.06029810298102981
0.05615696887686062,0.060216508795669824
0.056081081081081084,0.06013513513513514
0.05600539811066127,0.06005398110661268
0.05592991913746631,0.05997304582210242
0.05585464333781965,0.059892328398384924
0.05577956989247312,0.05981182795698925
0.05570469798657718,0.059731543624161075
0.05563002680965148,0.0596514745308311
0.05555555555555555,0.059571619812583666
0.05548128342245989,0.05949197860962567
0.05540720961281709,0.05941255006675567
0.05533333333333333,0.059333333333333335
0.05525965379494008,0.059254327563249
0.05518617021276596,0.059175531914893616
0.0551128818061089,0.05909694555112882
0.055039787798408485,0.059018567639257294
0.05496688741721854,0.05894039735099338
0.05489417989417989,0.05886243386243386
0.0548216644649934,0.058784676354029064
0.05474934036939314,0.05870712401055409
0.054677206851119896,0.05862977602108037
0.05460526315789474,0.05855263157894737
0.054533508541392904,0.05847568988173456
0.05446194225721785,0.0583989501312336
0.05439056356487549,0.05832241153342071
0.05431937172774869,0.05824607329842932
0.0542483660130719,0.05816993464052288
0.054177545691906005,0.058093994778067884
0.054758800521512385,0.058018252933507174
0.0546875,0.057942708333333336
0.054616384915474644,0.05786736020806242
0.05454545454545454,0.05779220779220779
0.054474708171206226,0.05771725032425422
0.054404145077720206,0.05764248704663212
0.054333764553686936,0.057567917205692105
0.05426356589147287,0.05749354005167959
0.05419354838709677,0.05741935483870968
0.05412371134020619,0.057345360824742266
0.05405405405405406,0.05727155727155727
0.05398457583547558,0.05719794344473008
0.05391527599486521,0.05712451861360719
0.05384615384615385,0.05705128205128205
0.05377720870678617,0.056978233034571064
0.05370843989769821,0.05690537084398977
0.05363984674329502,0.05683269476372925
0.05357142857142857,0.056760204081632654
0.0535031847133758,0.056687898089171976
0.05343511450381679,0.056615776081424936
0.053367217280813214,0.056543837357052096
0.0532994923857868,0.056472081218274114
0.053231939163498096,0.056400506970849175
0.053164556962025315,0.056329113924050635
0.05309734513274336,0.05625790139064475
0.05303030303030303,0.05618686868686869
0.05296343001261034,0.056116015132408575
0.05289672544080604,0.05604534005037783
0.052830188679245285,0.0559748427672956
0.052763819095477386,0.055904522613065326
